Holdings details

Total World Stock ETF (VT)


Equity,as of 09/30/2020

,SEDOL,HOLDINGS,TICKER,% OF FUNDS*,SECTOR,COUNTRY,SECURITY DEPOSITORY RECEIPT TYPE,MARKET VALUE*,SHARES
,B4PKZG3,Stolt-Nielsen Ltd.,SNI,<0.01%,Marine,NO,---,"$67,930.75","7,735"
,BD5CQC5,Genimous Technology Co. Ltd.,000676,<0.01%,Application Software,CN,---,"$67,849.29","64,200"
,BF3B6J5,Qutoutiao Inc.,QTT,<0.01%,Interactive Media & Services,CN,ADR,"$67,787.07","30,953"
,6667205,Paris Miki Holdings Inc.,7455,<0.01%,Specialty Stores,JP,---,"$67,723.23","24,200"
,4017017,Eramet SA,ERA,<0.01%,Diversified Metals & Mining,FR,---,"$67,645.45","2,680"
,BD5M120,Konka Group Co. Ltd.,000016,<0.01%,Consumer Electronics,CN,---,"$67,628.15","75,700"
,BYQJ9K1,Maeil Dairies Co. Ltd.,267980,<0.01%,Packaged Foods & Meats,KR,---,"$67,616.54","1,169"
,6131272,Gloria Material Technology Corp.,5009,<0.01%,Steel,TW,---,"$67,565.14","125,000"
,B0SQYV8,St. Marc Holdings Co. Ltd.,3395,<0.01%,Restaurants,JP,---,"$67,550.50","4,600"
,BD5CGH0,Hangzhou Shunwang Technology Co. Ltd.,300113,<0.01%,Interactive Home Entertainment,CN,---,"$67,529.32","25,800"
,6214140,Phihong Technology Co. Ltd.,2457,<0.01%,Electrical Components & Equipment,TW,---,"$67,399.56","193,000"
,BMTCWB5,Zhongfu Information Inc.,300659,<0.01%,Systems Software,CN,---,"$67,342.94","9,900"
,BB968W3,PTG Energy PCL,PTG-F,<0.01%,Automotive Retail,TH,---,"$67,264.08","114,600"
,BD5CHJ9,Shijiazhuang Yiling Pharmaceutical Co. Ltd.,002603,<0.01%,Pharmaceuticals,CN,---,"$67,232.03","17,000"
,BD5CFT5,Doushen Beijing Education & Technology Inc.,300010,<0.01%,Data Processing & Outsourced Services,CN,---,"$67,168.19","24,700"
,BQQ1JQ7,Feed One Co. Ltd.,2060,<0.01%,Packaged Foods & Meats,JP,---,"$67,142.81","7,580"
,BD760T0,Shanghai Sinyang Semiconductor Materials Co. Ltd.,300236,<0.01%,Semiconductor Equipment,CN,---,"$67,135.06","8,900"
,BHB0NV9,GDI Property Group,GDI,<0.01%,Office REITs,AU,---,"$67,088.03","88,712"
,BD5CLG4,Jilin Aodong Pharmaceutical Group Co. Ltd.,000623,<0.01%,Pharmaceuticals,CN,---,"$67,047.16","27,200"
,B07NLN1,Elite Advanced Laser Corp.,3450,<0.01%,Semiconductors,TW,---,"$66,974.28","30,412"
,B3V9P01,S&S Tech Corp.,101490,<0.01%,Semiconductor Equipment,KR,---,"$66,855.66","2,019"
,BQV6LD8,Convoy Global Holdings Ltd.,1019,<0.01%,Insurance Brokers,HK,---,"$66,842.67","3,102,000"
,BFY8G84,Jinyuan EP Co. Ltd.,000546,<0.01%,Construction Materials,CN,---,"$66,793.26","50,200"
,B01WP21,Asahi Co. Ltd.,3333,<0.01%,Specialty Stores,JP,---,"$66,734.77","3,800"
,B5VZ912,Opus Global Nyrt,OPUS,<0.01%,Industrial Conglomerates,HU,---,"$66,720.06","85,838"
,B1DRQC8,Mie Kotsu Group Holdings Inc.,3232,<0.01%,Industrial Conglomerates,JP,---,"$66,690.85","15,900"
,6859251,Searle Co. Ltd.,SEARL,<0.01%,Pharmaceuticals,PK,---,"$66,647.39","43,072"
,BD5CLF3,Tahoe Group Co. Ltd.,000732,<0.01%,Real Estate Development,CN,---,"$66,629.56","104,500"
,BD5CKS9,Han's Laser Technology Industry Group Co. Ltd.,002008,<0.01%,Industrial Machinery,CN,---,"$66,553.37","13,697"
,B09RFT5,United Bank Ltd./Pakistan,UBL,<0.01%,Diversified Banks,PK,---,"$66,526.79","95,600"
,BFY8GW8,Monalisa Group Co. Ltd.,002918,<0.01%,Building Products,CN,---,"$66,524.46","12,415"
,B1L3WW0,Xingda International Holdings Ltd.,1899,<0.01%,Tires & Rubber,CN,---,"$66,516.17","269,000"
,BD5LTN4,Yantai Dongcheng Pharmaceutical Co. Ltd.,002675,<0.01%,Biotechnology,CN,---,"$66,513.86","19,800"
,6036021,SK Gas Ltd.,018670,<0.01%,Oil & Gas Storage & Transportation,KR,---,"$66,458.17",797
,B6QZ6X5,Concraft Holding Co. Ltd.,4943,<0.01%,Electronic Components,TW,---,"$66,454.65","22,512"
,5962934,Semapa-Sociedade de Investimento e Gestao,SEM,<0.01%,Paper Products,PT,---,"$66,453.00","7,423"
,BD5CBD1,YGSOFT Inc.,002063,<0.01%,Application Software,CN,---,"$66,451.53","53,300"
,6870887,CI Takiron Corp.,4215,<0.01%,Commodity Chemicals,JP,---,"$66,441.46","10,000"
,BFCCPS1,5I5J Holding Group Co. Ltd.,000560,<0.01%,Real Estate Services,CN,---,"$66,339.65","123,300"
,BK80YQ5,Banco BTG Pactual SA,BPAC12,<0.01%,Diversified Capital Markets,---,---,"$66,293.92","21,900"
,BD5CCB6,Focused Photonics Hangzhou Inc.,300203,<0.01%,Environmental & Facilities Services,CN,---,"$66,274.09","29,600"
,BF0X9L7,Agrana Beteiligungs AG,AGR,<0.01%,Packaged Foods & Meats,AT,---,"$66,268.25","3,459"
,B188LG5,Akka Technologies,AKA,<0.01%,Research & Consulting Services,FR,---,"$66,244.27","3,418"
,BP3RGW6,Henan Zhongyuan Expressway Co. Ltd.,600020,<0.01%,Highways & Railtracks,CN,---,"$66,203.26","130,439"
,6545044,HannsTouch Solution Inc.,3049,<0.01%,Electronic Components,TW,---,"$66,196.13","200,133"
,6869205,Ta Ya Electric Wire & Cable,1609,<0.01%,Electrical Components & Equipment,TW,---,"$66,059.16","111,280"
,BD5CLP3,Suning Universal Co. Ltd.,000718,<0.01%,Diversified Real Estate Activites,CN,---,"$66,042.65","142,700"
,6393210,Guangdong Electric Power Development Co. Ltd.,200539,<0.01%,Independent Power Producers & Energy Traders,CN,---,"$65,983.38","239,743"
,BD5CKD4,China Baoan Group Co. Ltd.,000009,<0.01%,Industrial Conglomerates,CN,---,"$65,960.75","63,600"
,6731393,Digital Holdings Inc.,2389,<0.01%,Advertising,JP,---,"$65,960.57","4,895"
,6728351,BEC World PCL,BEC-F,<0.01%,Broadcasting,TH,---,"$65,603.23","406,500"
,BP3RHH8,Xiamen International Airport Co. Ltd.,600897,<0.01%,Airport Services,CN,---,"$65,594.98","24,200"
,6708698,Hu Lane Associate Inc.,6279,<0.01%,Auto Parts & Equipment,TW,---,"$65,533.21","23,575"
,B19ZPQ3,Yoma Strategic Holdings Ltd.,Z59,<0.01%,Real Estate Development,SG,---,"$65,430.68","310,430"
,BHQPS47,Shanghai Kinetic Medical Co. Ltd.,300326,<0.01%,Health Care Equipment,CN,---,"$65,408.55","20,900"
,B2RM9B6,TES Co. Ltd./Korea,095610,<0.01%,Semiconductor Equipment,KR,---,"$65,397.49","2,989"
,6662095,Osaka Steel Co. Ltd.,5449,<0.01%,Steel,JP,---,"$65,203.48","6,500"
,6190938,China Chemical & Pharmaceutical Co. Ltd.,1701,<0.01%,Pharmaceuticals,TW,---,"$65,166.45","82,000"
,6777063,Sanyo Special Steel Co. Ltd.,5481,<0.01%,Steel,JP,---,"$64,980.68","6,800"
,BP3R819,Guangdong HEC Technology Holding Co. Ltd.,600673,<0.01%,Aluminum,CN,---,"$64,942.53","71,200"
,BS7K3V0,Shanghai Wanye Enterprises Co. Ltd.,600641,<0.01%,Real Estate Development,CN,---,"$64,786.82","24,500"
,B06KLF5,Vivotek Inc.,3454,<0.01%,Electronic Equipment & Instruments,TW,---,"$64,763.05","25,000"
,6897905,Towa Bank Ltd.,8558,<0.01%,Regional Banks,JP,---,"$64,640.36","9,400"
,B01Z4C3,APG SGA SA,APGN,<0.01%,Advertising,CH,---,"$64,625.38",321
,6859789,Sun Hung Kai & Co. Ltd.,86,<0.01%,Consumer Finance,HK,---,"$64,603.04","165,000"
,6162302,Wonik Holdings Co. Ltd.,030530,<0.01%,Semiconductor Equipment,KR,---,"$64,600.71","17,538"
,B0105T2,Soulbrain Holdings Co. Ltd.,036830,<0.01%,Specialty Chemicals,KR,---,"$64,566.44","1,659"
,6355652,Fukui Computer Holdings Inc.,9790,<0.01%,Application Software,JP,---,"$64,200.65","2,200"
,BD5CJQ0,Venustech Group Inc.,002439,<0.01%,Systems Software,CN,---,"$64,188.72","12,600"
,BD5C9K4,Beijing Thunisoft Corp. Ltd.,300271,<0.01%,Application Software,CN,---,"$64,157.39","18,200"
,BW4F6F1,RS Technologies Co. Ltd.,3445,<0.01%,Semiconductors,JP,---,"$64,155.13","2,000"
,B03BMQ9,Dynamic Electronics Co. Ltd.,6251,<0.01%,Electronic Components,TW,---,"$64,140.90","106,215"
,B3XF336,Halla Holdings Corp.,060980,<0.01%,Auto Parts & Equipment,KR,---,"$64,036.61","2,411"
,BD5LR29,Shenzhen Danbond Technology Co. Ltd.,002618,<0.01%,Electronic Components,CN,---,"$64,022.54","53,300"
,6365372,GFPT PCL,GFPT-F,<0.01%,Packaged Foods & Meats,TH,---,"$64,013.22","164,000"
,B0ZJXW4,DCB Bank Ltd.,DCBBANK,<0.01%,Diversified Banks,IN,---,"$63,964.22","60,028"
,BD5CLJ7,Beijing Ultrapower Software Co. Ltd.,300002,<0.01%,IT Consulting & Other Services,CN,---,"$63,957.64","77,900"
,BZ4FJV9,Grand Baoxin Auto Group Ltd.,1293,<0.01%,Automotive Retail,CN,---,"$63,930.91","450,883"
,6681960,New Hope Corp. Ltd.,NHC,<0.01%,Coal & Consumable Fuels,AU,---,"$63,920.52","68,583"
,BGV71W0,Coronado Global Resources Inc.,CRN,<0.01%,Steel,AU,---,"$63,750.76","91,620"
,BZ168H4,Corestate Capital Holding SA,CCAP,<0.01%,Real Estate Operating Companies,DE,---,"$63,682.15","3,253"
,BP3R4K0,Metallurgical Corp. of China Ltd.,601618,<0.01%,Construction & Engineering,CN,---,"$63,658.31","162,900"
,6034188,G-7 Holdings Inc.,7508,<0.01%,Food Retail,JP,---,"$63,624.30","2,600"
,BSSWC52,Estia Health Ltd.,EHE,<0.01%,Health Care Facilities,AU,---,"$63,551.28","60,540"
,B03MV43,Kardemir Karabuk Demir Celik Sanayi ve Ticaret AS,KRDMA,<0.01%,Steel,TR,---,"$63,536.56","81,746"
,BHQPSD6,Beijing Global Safety Technology Co. Ltd.,300523,<0.01%,Systems Software,CN,---,"$63,437.93","10,500"
,6622356,NichiiGakkan Co. Ltd.,9792,<0.01%,Health Care Services,JP,---,"$63,295.65","4,000"
,BD5CMZ0,RiseSun Real Estate Development Co. Ltd.,002146,<0.01%,Real Estate Development,CN,---,"$63,218.32","56,200"
,BYMW8J6,China Harmony Auto Holding Ltd.,3836,<0.01%,Automotive Retail,CN,---,"$63,183.44","159,000"
,B03MVW1,Logo Yazilim Sanayi Ve Ticaret AS,LOGO,<0.01%,Application Software,TR,---,"$63,157.43","4,988"
,6374798,Engineers India Ltd.,ENGINERSIN,<0.01%,Construction & Engineering,IN,---,"$63,145.48","72,287"
,BD57ZX4,Beijing Centergate Technologies Holding Co. Ltd.,000931,<0.01%,Real Estate Development,CN,---,"$63,082.70","53,500"
,B1TQ2V0,Raubex Group Ltd.,RBX,<0.01%,Construction & Engineering,ZA,---,"$63,053.71","55,550"
,6250401,Daiken Corp.,7905,<0.01%,Forest Products,JP,---,"$63,023.68","3,600"
,B0N9WT6,FAN Communications Inc.,2461,<0.01%,Advertising,JP,---,"$63,001.29","13,700"
,6431574,Adlink Technology Inc.,6166,<0.01%,"Technology Hardware, Storage & Periphera",TW,---,"$62,918.55","27,584"
,BHQPSN6,Hainan Poly Pharm Co. Ltd.,300630,<0.01%,Pharmaceuticals,CN,---,"$62,867.34","10,725"
,5492345,DO & CO AG,DOC,<0.01%,Diversified Support Services,AT,---,"$62,855.62","1,538"
,B1WT3H9,Taeyoung Engineering & Construction Co. Ltd.,009410,<0.01%,Construction & Engineering,KR,---,"$62,841.85","7,438"
,6984131,WUS Printed Circuit Co. Ltd.,2316,<0.01%,Electronic Components,TW,---,"$62,799.62","56,457"
,BYM5YY2,Open Door Inc.,3926,<0.01%,Internet & Direct Marketing Retail,JP,---,"$62,786.10","4,800"
,6178860,Cashbuild Ltd.,CSB,<0.01%,Home Improvement Retail,ZA,---,"$62,775.42","5,189"
,B12B5X5,RAK Properties PJSC,RAKPROP,<0.01%,Real Estate Development,AE,---,"$62,649.44","603,454"
,6661111,Doosan Co. Ltd.,000150,<0.01%,Industrial Conglomerates,KR,---,"$62,500.38","1,562"
,BYZMG55,Tricida Inc.,TCDA,<0.01%,Pharmaceuticals,US,---,"$62,450.58","6,893"
,BF07GJ6,Dentium Co. Ltd.,145720,<0.01%,Health Care Equipment,KR,---,"$62,273.77","2,128"
,6141088,Taiwan Land Development Corp.,2841,<0.01%,Real Estate Development,TW,---,"$62,255.65","243,731"
,BD5CKG7,Youzu Interactive Co. Ltd.,002174,<0.01%,Interactive Home Entertainment,CN,---,"$62,252.92","24,100"
,6201788,Jusung Engineering Co. Ltd.,036930,<0.01%,Semiconductor Equipment,KR,---,"$62,201.70","10,459"
,B132HG4,Saudi Chemical Co. Holding,2230,<0.01%,Health Care Distributors,SA,---,"$62,199.53","6,980"
,B03MND6,Aksigorta AS,AKGRT,<0.01%,Property & Casualty Insurance,TR,---,"$62,187.59","61,914"
,B5B5BY9,ENEL RUSSIA PJSC,ENRU,<0.01%,Electric Utilities,RU,---,"$62,168.05","5,150,000"
,B11V893,Qol Holdings Co. Ltd.,3034,<0.01%,Drug Retail,JP,---,"$62,121.69","5,400"
,BD5C807,Gosuncn Technology Group Co. Ltd.,300098,<0.01%,Communications Equipment,CN,---,"$62,058.88","84,200"
,6282040,Giordano International Ltd.,709,<0.01%,Apparel Retail,HK,---,"$62,019.70","354,000"
,BD5CFF1,Hubei Biocause Pharmaceutical Co. Ltd.,000627,<0.01%,Life & Health Insurance,CN,---,"$62,008.63","79,700"
,6002895,First Tractor Co. Ltd.,38,<0.01%,Agricultural & Farm Machinery,CN,---,"$61,985.77","184,000"
,BH35L96,China Merchants Land Ltd.,978,<0.01%,Real Estate Development,CN,---,"$61,808.25","432,000"
,BMH1V17,Maxeon Solar Technologies Ltd.,MAXN,<0.01%,Semiconductors,US,---,"$61,785.28","3,643"
,6355254,Fuji Pharma Co. Ltd.,4554,<0.01%,Pharmaceuticals,JP,---,"$61,779.68","5,200"
,6804143,Shikoku Bank Ltd.,8387,<0.01%,Regional Banks,JP,---,"$61,582.20","8,700"
,BJJMDS8,Hito Communications Holdings Inc.,4433,<0.01%,Human Resource & Employment Services,JP,---,"$61,538.71","4,700"
,6214043,Namhae Chemical Corp.,025860,<0.01%,Fertilizers & Agricultural Chemicals,KR,---,"$61,444.40","8,782"
,B3B6698,Pioneers Holding for Financial Investments SAE,PIOH,<0.01%,Investment Banking & Brokerage,EG,---,"$61,298.71","243,648"
,BYPC6V1,Superloop Ltd.,SLC,<0.01%,Alternative Carriers,AU,---,"$61,250.53","90,060"
,B7LLC71,Smartfren Telecom Tbk PT,FREN,<0.01%,Wireless Telecommunication Services,ID,---,"$61,240.41","12,110,400"
,BZBZHK7,JNBY Design Ltd.,3306,<0.01%,"Apparel, Accessories & Luxury Goods",CN,---,"$61,202.72","63,000"
,6430065,Hochiki Corp.,6745,<0.01%,Electronic Equipment & Instruments,JP,---,"$61,191.16","5,000"
,6665878,Matahari Department Store Tbk PT,LPPF,<0.01%,Department Stores,ID,---,"$61,168.07","925,000"
,6739900,Riken Technos Corp.,4220,<0.01%,Commodity Chemicals,JP,---,"$61,166.02","15,200"
,6914053,Union Tool Co.,6278,<0.01%,Industrial Machinery,JP,---,"$61,113.36","2,000"
,6155829,Teikoku Electric Manufacturing Co. Ltd.,6333,<0.01%,Industrial Machinery,JP,---,"$61,108.05","5,900"
,BD5CDP7,Shenzhen Airport Co. Ltd.,000089,<0.01%,Airport Services,CN,---,"$61,102.53","48,400"
,6447678,Hong Pu Real Estate Development Co. Ltd.,2536,<0.01%,Real Estate Development,TW,---,"$61,037.96","75,000"
,6468787,Jamco Corp.,7408,<0.01%,Aerospace & Defense,JP,---,"$60,882.73","9,600"
,BF1HQF1,Advanced Process Systems Corp.,265520,<0.01%,Semiconductor Equipment,KR,---,"$60,880.30","3,239"
,6447311,CTS Co. Ltd.,4345,<0.01%,Diversified Support Services,JP,---,"$60,838.88","6,679"
,B7L5LS7,Multi Commodity Exchange of India Ltd.,MCX,<0.01%,Financial Exchanges & Data,IN,---,"$60,796.15","2,593"
,6042675,Happinet Corp.,7552,<0.01%,Distributors,JP,---,"$60,792.73","4,500"
,B43G057,Premier Oil plc,PMO,<0.01%,Oil & Gas Exploration & Production,GB,---,"$60,714.12","285,905"
,BP3R6Y8,Guangshen Railway Co. Ltd.,601333,<0.01%,Railroads,CN,---,"$60,704.44","177,800"
,BP3R574,China Molybdenum Co. Ltd.,603993,<0.01%,Diversified Metals & Mining,CN,---,"$60,658.66","110,400"
,6535443,Lotte Chilsung Beverage Co. Ltd.,005300,<0.01%,Soft Drinks,KR,---,"$60,611.33",790
,6341446,Filinvest Land Inc.,FLI,<0.01%,Real Estate Development,PH,---,"$60,520.32","3,219,000"
,BD04HH8,IDI Insurance Co. Ltd.,IDIN,<0.01%,Multi-line Insurance,IL,---,"$60,493.60","2,463"
,BD6QWC8,Huafon Microfibre Shanghai Technology Co. Ltd.,300180,<0.01%,Commodity Chemicals,CN,---,"$60,486.32","57,300"
,BGJW2K2,Adani Gas Ltd.,ADANIGAS,<0.01%,Gas Utilities,IN,---,"$60,485.59","23,455"
,BP3R723,Inner Mongolia MengDian HuaNeng Thermal Power Corp. Ltd.,600863,<0.01%,Independent Power Producers & Energy Traders,CN,---,"$60,413.75","160,200"
,BFFVV65,Jiangxi Bank Co. Ltd.,1916,<0.01%,Regional Banks,CN,---,"$60,361.91","144,000"
,6349008,Foster Electric Co. Ltd.,6794,<0.01%,Consumer Electronics,JP,---,"$60,346.76","5,600"
,B0FXGP0,NCC Ltd./India,NCC,<0.01%,Construction & Engineering,IN,---,"$60,307.77","124,641"
,BF02YN1,Nexa Resources SA,NEXA,<0.01%,Diversified Metals & Mining,US,---,"$60,306.00","11,400"
,6172390,Canon Electronics Inc.,7739,<0.01%,Electronic Components,JP,---,"$60,262.97","4,300"
,B13WZ26,Zumtobel Group AG,ZAG,<0.01%,Electrical Components & Equipment,AT,---,"$60,138.87","9,365"
,BFLTDL2,Ascletis Pharma Inc.,1672,<0.01%,Biotechnology,CN,---,"$60,125.96","167,000"
,B76BZX3,Kenedix Residential Next Investment Corp.,3278,<0.01%,Residential REITs,JP,---,"$60,120.59",34
,B3F2324,Vieworks Co. Ltd.,100120,<0.01%,Health Care Equipment,KR,---,"$60,091.94","2,342"
,6803225,China National Accord Medicines Corp. Ltd.,200028,<0.01%,Health Care Distributors,CN,---,"$60,053.32","20,760"
,B3V5GG2,Massmart Holdings Ltd.,MSM,<0.01%,Hypermarkets & Super Centers,ZA,---,"$59,947.55","31,813"
,BF0LS58,China Everbright Greentech Ltd.,1257,<0.01%,Renewable Electricity,CN,---,"$59,922.68","149,000"
,7242087,Banca IFIS SPA,IF,<0.01%,Specialized Finance,IT,---,"$59,888.90","6,213"
,6944953,Weifu High-Technology Group Co. Ltd.,200581,<0.01%,Auto Parts & Equipment,CN,---,"$59,869.37","34,600"
,6593117,Millat Tractors Ltd.,MTL,<0.01%,Agricultural & Farm Machinery,PK,---,"$59,776.47","11,492"
,BXC8GV5,Promotora de Informaciones SA,PRS,<0.01%,Publishing,ES,---,"$59,701.60","127,116"
,6432607,L&K Engineering Co. Ltd.,6139,<0.01%,Diversified Support Services,TW,---,"$59,694.91","65,000"
,BD760S9,Ingenic Semiconductor Co. Ltd.,300223,<0.01%,Semiconductors,CN,---,"$59,652.68","5,200"
,B0Q3FT6,GMO GlobalSign Holdings KK,3788,<0.01%,Internet Services & Infrastructure,JP,---,"$59,636.53",622
,6342836,Astral Foods Ltd.,ARL,<0.01%,Packaged Foods & Meats,ZA,---,"$59,623.19","7,602"
,7025471,Mota-Engil SGPS SA,EGL,<0.01%,Construction & Engineering,PT,---,"$59,497.26","46,843"
,4108278,Hellenic Exchanges - Athens Stock Exchange SA,EXAE,<0.01%,Financial Exchanges & Data,GR,---,"$59,472.21","17,966"
,6466822,Iseki & Co. Ltd.,6310,<0.01%,Agricultural & Farm Machinery,JP,---,"$59,412.50","4,400"
,2905879,Unipar Carbocloro SA,UNIP6,<0.01%,Commodity Chemicals,BR,---,"$59,339.52","11,970"
,6800776,Shanghai Chlor-Alkali Chemical Co. Ltd.,900908,<0.01%,Commodity Chemicals,CN,---,"$59,336.35","138,200"
,6295855,Sterlite Technologies Ltd.,STRTECH,<0.01%,Communications Equipment,IN,---,"$59,289.49","29,075"
,BQQP9S1,CAR Inc.,699,<0.01%,Trucking,CN,---,"$59,230.96","183,117"
,6572989,Matsuyafoods Holdings Co. Ltd.,9887,<0.01%,Restaurants,JP,---,"$59,139.83","1,700"
,BDC7PZ9,Taigen Biopharmaceuticals Holdings Ltd.,4157,<0.01%,Biotechnology,TW,---,"$59,058.42","77,872"
,B0CJMD1,Sinofert Holdings Ltd.,297,<0.01%,Fertilizers & Agricultural Chemicals,CN,---,"$59,004.71","668,000"
,6201948,MTI Ltd.,9438,<0.01%,Interactive Media & Services,JP,---,"$58,951.88","7,000"
,B44QDD5,Nissin Sugar Co. Ltd.,2117,<0.01%,Packaged Foods & Meats,JP,---,"$58,865.24","3,300"
,BGBN6M3,Bestsun Energy Co. Ltd.,600681,<0.01%,Gas Utilities,CN,---,"$58,837.53","77,700"
,B3CY5L6,JVCKenwood Corp.,6632,<0.01%,Consumer Electronics,JP,---,"$58,832.47","42,200"
,B1CC1X0,JAC Recruitment Co. Ltd.,2124,<0.01%,Human Resource & Employment Services,JP,---,"$58,811.23","4,700"
,6629540,Neturen Co. Ltd.,5976,<0.01%,Steel,JP,---,"$58,760.17","11,600"
,B7T1QT3,Vakrangee Ltd.,VAKRANGEE,<0.01%,Data Processing & Outsourced Services,IN,---,"$58,716.57","149,459"
,6417251,Hakuto Co. Ltd.,7433,<0.01%,Technology Distributors,JP,---,"$58,621.42","5,492"
,6468000,Itoki Corp.,7972,<0.01%,Office Services & Supplies,JP,---,"$58,604.56","17,000"
,B1GF9P3,Mori Hills REIT Investment Corp.,3234,<0.01%,Office REITs,JP,---,"$58,572.26",45
,B298ZY7,Link And Motivation Inc.,2170,<0.01%,Human Resource & Employment Services,JP,---,"$58,542.76","15,500"
,6406237,Elematec Corp.,2715,<0.01%,Technology Distributors,JP,---,"$58,534.34","6,200"
,6054788,Asahi Diamond Industrial Co. Ltd.,6140,<0.01%,Industrial Machinery,JP,---,"$58,465.49","12,600"
,BFMH1Z5,B&S Group Sarl,BSGR,<0.01%,Distributors,NL,---,"$58,455.07","7,543"
,B1JXKZ1,Shanghai Jin Jiang Capital Co. Ltd.,2006,<0.01%,"Hotels, Resorts & Cruise Lines",CN,---,"$58,325.93","372,000"
,6356990,Fukuda Corp.,1899,<0.01%,Construction & Engineering,JP,---,"$58,254.18","1,200"
,BG10R65,Hanil Cement Co. Ltd.,300720,<0.01%,Construction Materials,KR,---,"$58,122.58",830
,BFH4PZ9,Ser Educacional SA,SEER3,<0.01%,Education Services,BR,---,"$58,110.99","23,047"
,BD5CGP8,Shijiazhuang Changshan BeiMing Technology Co. Ltd.,000158,<0.01%,Textiles,CN,---,"$58,048.15","51,900"
,6328182,KISWIRE Ltd.,002240,<0.01%,Steel,KR,---,"$58,040.67","5,113"
,BD5LY39,Suzhou Chunxing Precision Mechanical Co. Ltd.,002547,<0.01%,Aluminum,CN,---,"$57,945.37","70,400"
,BP3RB87,Tianjin Capital Environmental Protection Group Co. Ltd.,600874,<0.01%,Environmental & Facilities Services,CN,---,"$57,941.55","59,700"
,BYQ71T8,Middle East Healthcare Co.,4009,<0.01%,Health Care Facilities,SA,---,"$57,910.72","5,911"
,6558901,Marvelous Inc.,7844,<0.01%,Interactive Home Entertainment,JP,---,"$57,897.37","7,600"
,9014358,TIANHE CHEMICALS GROUP Ltd. - Dummy,---,<0.01%,Specialty Chemicals,CN,---,"$57,833.56","383,088"
,6045180,Anhui Expressway Co. Ltd.,995,<0.01%,Highways & Railtracks,CN,---,"$57,805.37","116,000"
,6643023,Nissin Corp.,9066,<0.01%,Marine Ports & Services,JP,---,"$57,775.64","3,800"
,BD5CMB6,CITIC Guoan Information Industry Co. Ltd.,000839,<0.01%,Cable & Satellite,CN,---,"$57,707.22","153,300"
,B1YC2B3,China High Speed Transmission Equipment Group Co. Ltd.,658,<0.01%,Heavy Electrical Equipment,CN,---,"$57,666.30","73,000"
,6259538,Village Roadshow Ltd.,VRL,<0.01%,Movies & Entertainment,AU,---,"$57,489.46","36,503"
,BP3RCG2,Shenzhen Kingdom Sci-Tech Co. Ltd.,600446,<0.01%,Application Software,CN,---,"$57,350.20","21,498"
,6614245,Ratchthani Leasing PCL,THANI-F,<0.01%,Consumer Finance,TH,---,"$57,224.51","447,000"
,6893550,Tochigi Bank Ltd.,8550,<0.01%,Regional Banks,JP,---,"$57,170.82","33,000"
,BFSQNZ0,Texhong Textile Group Ltd.,2678,<0.01%,Textiles,HK,---,"$57,169.65","79,500"
,6419644,Tourism Holdings Ltd.,THL,<0.01%,Trucking,NZ,---,"$57,063.50","38,634"
,6388700,Guangshen Railway Co. Ltd.,525,<0.01%,Railroads,CN,---,"$57,011.03","336,000"
,6665061,Oyo Corp.,9755,<0.01%,Environmental & Facilities Services,JP,---,"$56,956.91","4,800"
,B1GKF27,LF Corp.,093050,<0.01%,"Apparel, Accessories & Luxury Goods",KR,---,"$56,952.06","4,969"
,B1Y3VL9,Koshidaka Holdings Co. Ltd.,2157,<0.01%,Leisure Facilities,JP,---,"$56,938.89","13,904"
,6055361,ASAHI YUKIZAI Corp.,4216,<0.01%,Commodity Chemicals,JP,---,"$56,888.92","4,400"
,BK92GL9,YaGuang Technology Group Co. Ltd.,300123,<0.01%,Aerospace & Defense,CN,---,"$56,850.57","24,900"
,B0ZGMK6,Alpen Co. Ltd.,3028,<0.01%,Specialty Stores,JP,---,"$56,754.45","3,000"
